NAICSGuid,Code,Title
{89860638-E403-476B-97C4-69D2D2DD2FE5},23815,Glass and Glazing Contractors
{15668460-30B0-4D0B-934E-6A1F185399B1},11299,All Other Animal Production
{B3A9A56C-0F94-4603-B3F0-6A2BAE580928},541380,Testing Laboratories
{9BB02F8E-7DD1-4859-92DA-6A2CDF0C6771},811198,All Other Automotive Repair and Maintenance
{E90A900D-B8F8-4AF2-9D54-6A3E3134DA18},6232,Residential Intellectual and Developmental Disabil
{B1E26E37-88F3-4727-8AC1-6A5B0A0BAE1A},326140,Polystyrene Foam Product Manufacturing
{5610DFB2-E1A7-4FD0-ADBE-6A8188F418C0},212113,Anthracite Mining
{81FB17BC-D5C0-409C-8397-6AABAAB5E824},44111,New Car Dealers
{6F28843F-DE4A-4C87-9063-6AC1185415A4},611,Educational Services
{5EB9AADB-8D0C-4778-AE03-6ACA0E9B4A48},4249,Miscellaneous Nondurable Goods Merchant Wholesaler
{65713486-809F-4030-8180-6ACAF8C7FF7C},54193,Translation and Interpretation Services
{64D1F523-63DA-455F-8BE0-6AE2466D511A},56191,Packaging and Labeling Services
{4A9DADDA-A87F-4B46-846F-6AF01C45B976},42,Wholesale Trade
{2A12EB17-857E-41E3-B84E-6B0B5828CC3B},4452,Specialty Food Stores
{2542A55A-260F-494E-9163-6B3919029471},561312,Executive Search Services
{3CE0136B-C315-4D65-81CC-6B39A1A10450},33661,Ship and Boat Building
{2663CA8B-B214-40E8-9889-6B6BC59F4036},423610,"Electrical Apparatus and Equipment, Wiring Supplie"
{1EA86889-6011-4744-A8A0-6BA1AFE1D2DA},44121,Recreational Vehicle Dealers
{B17C0EA4-BD2F-4C8F-862E-6BABC0DD48D1},4533,Used Merchandise Stores
{493A5FB5-2387-478A-B9F8-6BAD7EA04612},11233,Turkey Production
{D09D7122-3C2D-4E3E-8B4A-6BB4327AB496},2382,Building Equipment Contractors
{E19A5760-0AD9-467E-B390-6BC4644C97BD},4251,Wholesale Electronic Markets and Agents and Broker
{6AD84888-D1CC-4BE8-B9F4-6C12F5C46928},31151,Dairy Product (except Frozen) Manufacturing
{67502383-9513-44A6-830E-6C14AE3B6398},334614,"Software and Other Prerecorded Compact Disc, Tape,"
{E353C212-4192-420F-A9A1-6C25031D03C5},4861,Pipeline Transportation of Crude Oil
{F870B7C6-1B00-4426-B690-6C981DC1456D},92614,Regulation of Agricultural Marketing and Commoditi
{3707A765-0586-419D-84A2-6C99EF98C6D2},44813,Children's and Infants' Clothing Stores
{3DDE2A84-967B-4F22-9C4C-6CBBFF5B6F95},453998,All Other Miscellaneous Store Retailers (except To
{65A3DC4B-A29A-48BB-BA77-6CD90D4E39C7},62231,Specialty (except Psychiatric and Substance Abuse)
{201C86B9-A597-49BC-870F-6CE8A52285E8},48811,Airport Operations
{09F31A28-93F9-4434-A326-6D3179A6ED69},45121,Book Stores and News Dealers
{D1F3AE37-D30A-4F07-AC05-6D348BB2A086},42343,Computer and Computer Peripheral Equipment and Sof
{3BEE6BDC-215E-487E-A98E-6D48FACC8AE4},441320,Tire Dealers
{6521B381-2DA6-4129-860A-6D9674C37F41},111,Crop Production
{C4F0BD31-39E9-44EE-A277-6D989722A6CC},621910,Ambulance Services
{BB1D4D01-5EF8-4107-9311-6E53A8467313},53132,Offices of Real Estate Appraisers
{6DC5B641-D20F-4B87-B07D-6E6272F42F46},3313,Alumina and Aluminum Production and Processing
{D6BFEC6A-1A9C-45D5-952D-6E71A6A1F1B9},62191,Ambulance Services
{85C5C248-07EE-4011-92CF-6E741CBB5DCE},71312,Amusement Arcades
{E33F53EA-4796-4E82-A47F-6E767D709EB6},112390,Other Poultry Production
{A09A9EBE-E856-48DE-94F5-6EA1FC7CE9F6},561491,Repossession Services
{58A48FA4-0926-441B-9FEF-6EA4B2122AF0},62121,Offices of Dentists
{C0790572-B0D3-40A8-93AB-6EC797B7534F},488999,All Other Support Activities for Transportation
{DA2F0D9C-3671-4470-9AA2-6EF0902590B3},621410,Family Planning Centers
{E2063066-E477-469B-8D63-6F2826F45F8B},512132,Drive-In Motion Picture Theaters
{C20F5552-EA7E-4B47-8A9E-6F2839BA6312},51512,Television Broadcasting
{29DE9392-599B-4879-9295-6F7A2415C42C},33142,"Copper Rolling, Drawing, Extruding, and Alloying"
{A39646C1-298E-4604-A42A-6F9E55E3D835},561910,Packaging and Labeling Services
{30B3CDD5-B9C6-4D35-B080-6FA06C3BCFEA},11,"Agriculture, Forestry, Fishing and Hunting"
{29DE16AE-C551-479A-A6FF-6FA4AB49374D},923120,Administration of Public Health Programs
{157D5817-4BAA-4EE6-9DDE-6FD4E0720164},485111,Mixed Mode Transit Systems
{BF5B20CC-DF2A-42F5-98D7-701E0AC0B9AE},56145,Credit Bureaus
{C1F13C75-6F6B-4D98-949A-70209BCCC1A8},54138,Testing Laboratories
{3468ACD1-94E3-447E-A716-70211851AA0F},444210,Outdoor Power Equipment Stores
{2110930D-EC67-4EA0-8339-70612B7BE7D0},813211,Grantmaking Foundations
{478F7624-70D4-4F3A-96A1-7074EE6BDCB9},5112,Software Publishers
{EBEF02F6-C512-4B7F-A46D-70B483E3CEE7},483111,Deep Sea Freight Transportation
{CA2C459B-58D0-4A68-923A-70C03EA8886B},53112,Lessors of Nonresidential Buildings (except Miniwa
{B54EE7DF-0247-4197-880A-70C48A9CDD15},336413,Other Aircraft Parts and Auxiliary Equipment Manuf
{CA902B0A-7621-4693-A1D9-711AEF974918},4539,Other Miscellaneous Store Retailers
{71430C1F-B438-4A0F-A0F1-7123FD351460},81111,Automotive Mechanical and Electrical Repair and Ma
{3021A55A-D4DF-4454-B1FF-71354B1643B6},56221,Waste Treatment and Disposal
{E6DDC37A-AB40-4E70-8E6E-71717FCED4E1},311813,"Frozen Cakes, Pies, and Other Pastries Manufacturi"
{8224474F-AB6F-4986-BB95-71C71D6884B1},213114,Support Activities for Metal Mining
{B1C71EE3-A3E9-488A-94DC-71D9606BE9CA},321912,"Cut Stock, Resawing Lumber, and Planing"
{01DAA518-8D15-4DB8-861C-71DCA623D642},523140,Commodity Contracts Brokerage
{41D28A72-9F38-430F-9DD9-71E6820D2586},445210,Meat Markets
{7F7D5FE3-789B-4983-8E7F-71E70AAE4465},332119,"Metal Crown, Closure, and Other Metal Stamping (ex"
{9FC78823-FABC-4F85-A4A4-720DE62C14F0},3351,Electric Lighting Equipment Manufacturing
{54326E4B-D7B8-41AB-A476-727038B33805},424320,Men's and Boys' Clothing and Furnishings Merchant
{EC6315A6-03F0-4C5C-970F-727B8C0B6C10},212392,Phosphate Rock Mining
{C5D143FC-D4E9-44DE-A6C4-728F041B941B},812220,Cemeteries and Crematories
{2588856A-C9A1-4127-8202-729ACD456A7C},11293,Fur-Bearing Animal and Rabbit Production
{9EEA33AC-5309-4A53-8550-729CFCF97D77},424810,Beer and Ale Merchant Wholesalers
{7095E423-3D8E-4DB4-A80B-72A24A7BCDC6},23799,Other Heavy and Civil Engineering Construction
{E32ACAEA-FE2A-43DB-90DC-72AFFC5E005A},32621,Tire Manufacturing
{6B669AA2-ED80-4473-A960-73069DF5C73D},221310,Water Supply and Irrigation Systems
{360B9B9C-4588-4A11-8B00-730F3DE8C9B4},33441,Semiconductor and Other Electronic Component Manuf
{61899D9E-EA76-4685-BD65-7346BC85F353},52599,Other Financial Vehicles
{CDB81AF8-3D18-4675-BEDE-735460C2BEB1},327215,Glass Product Manufacturing Made of Purchased Glas
{7C34ECFD-FAFA-4803-AC62-735D932B2297},11111,Soybean Farming
{5D89D6DD-DBEF-4529-87C3-7378D6879A3C},212325,Clay and Ceramic and Refractory Minerals Mining
{9A4DF848-EC2B-4F23-83D5-738089DDA8CA},42391,Sporting and Recreational Goods and Supplies Merch
{843AC5F5-BF17-4EEC-92D3-73984397CD1A},33272,"Turned Product and Screw, Nut, and Bolt Manufactur"
{18F69C30-06E7-44FB-B82B-73D1CFD28457},532,Rental and Leasing Services
{E368C950-CAF4-4131-B736-740F386C6509},336350,Motor Vehicle Transmission and Power Train Parts M
{157C76B5-161B-467C-896D-7414B204A018},92112,Legislative Bodies
{AD368BCC-13A4-4D61-80E4-744744B162D2},8141,Private Households
{0DED8353-F752-4B64-80CA-747B2C9A7E16},115210,Support Activities for Animal Production
{D3BAD5FC-8D7E-4B3F-AF83-748F55C37423},4243,"Apparel, Piece Goods, and Notions Merchant Wholesa"
{FDC4256F-ACD3-4FEA-ABD0-74941713D4A3},44523,Fruit and Vegetable Markets
{B20DB0E7-FD11-4132-8A1D-74A7317DE6D4},111910,Tobacco Farming
{85085D13-BFCE-4177-BB7B-74B79957BB11},42322,Home Furnishing Merchant Wholesalers
{B7A2AB3D-9121-41A0-B616-74D25C555B2D},5173,Wired and Wireless Telecommunications Carriers
{869B4E46-1A6D-4D62-AD79-74EC83C66691},2212,Natural Gas Distribution
{341A877B-0EC3-407F-8D6D-7544AA62D96D},5111,"Newspaper, Periodical, Book, and Directory Publish"
{D7677D5B-ABA8-41BD-BCC3-7567D76491D5},48841,Motor Vehicle Towing
{A42D3BD3-EFB2-4359-8EB9-75BF43DB34C2},44131,Automotive Parts and Accessories Stores
{9C465366-39C9-463B-A7BF-75D469F738C4},3132,Fabric Mills
{15E02B25-0E6C-4C27-9982-761084AD80DF},561591,Convention and Visitors Bureaus
{02E82AFA-2060-4AAA-9423-7662C6DE4250},42333,"Roofing, Siding, and Insulation Material Merchant"
{E9B35B2A-7109-4A3F-9B97-766E4496DD0E},32712,Clay Building Material and Refractories Manufactur
{100CC480-28F3-4C3C-BCEB-76730AC96484},424820,Wine and Distilled Alcoholic Beverage Merchant Who
{23D1457B-0516-497C-B527-768E962FB665},322130,Paperboard Mills
{18601FEB-BB28-435E-B579-76C1D0AC5E4B},22131,Water Supply and Irrigation Systems
{B8EEACE1-2C46-4706-AD1C-76CF28F6C990},51731,Wired and Wireless Telecommunications Carriers
{0CD4C034-D975-4911-B3E1-7716E3490E29},922160,Fire Protection
{51AAC44A-3B80-46DD-9CD7-774C99D32982},4453,"Beer, Wine, and Liquor Stores"
{4F69C63B-85DB-44C4-BDBA-77536E8E2718},541120,Offices of Notaries
{A35F1C3E-AA82-4420-BF8B-777255AD1383},523110,Investment Banking and Securities Dealing
{742EF79E-D992-414B-A051-77789FF77BA2},424490,Other Grocery and Related Products Merchant Wholes
{58F12A19-F4E2-4770-9E3D-7794FEB62606},311352,Confectionery Manufacturing from Purchased Chocola
{7074D003-F6EB-4E01-B367-77B7CFBFB3AE},42444,Poultry and Poultry Product Merchant Wholesalers
{A5962224-D197-4431-9056-781A19FAF730},61151,Technical and Trade Schools
{1B84AC71-5C0B-4B19-BB72-781A48BEC12E},238110,Poured Concrete Foundation and Structure Contracto
{464927D4-AE45-4415-9D1B-7835A4EBC9B7},42341,Photographic Equipment and Supplies Merchant Whole
{80216B8E-2CF6-4644-B5E0-78397E79EA23},525990,Other Financial Vehicles
{EB37B7CC-E94E-4424-B105-783C0BF87796},212313,Crushed and Broken Granite Mining and Quarrying
{2D7CF240-363E-4CE6-B35C-785C13F6AD8F},54194,Veterinary Services
{685903D2-74C8-46F9-A4CE-786D5C833D1A},4441,Building Material and Supplies Dealers
{2FF14E55-597C-4F84-A1F5-788B2CF78E87},112519,Other Aquaculture
{637DEE7E-02C9-4009-B71C-78B6CEE29B27},621491,HMO Medical Centers
{3A9BF4E8-9D6F-4DC7-A326-7932BB76315B},81119,Other Automotive Repair and Maintenance
{2BAAEE03-9169-4830-816D-7950FBE67478},334417,Electronic Connector Manufacturing
{6E274004-1915-4810-99D8-79761096862D},332510,Hardware Manufacturing
{67DC5E77-C5D4-4073-90F6-79B669CAEAB8},325110,Petrochemical Manufacturing
{69C2C6C5-F7DC-484F-B553-79BFE38E2299},611519,Other Technical and Trade Schools
{060E9FED-79DE-46C9-AA65-79D6D7D4FE3D},483112,Deep Sea Passenger Transportation
{B782E648-B519-45A6-8863-79F88BF53337},23621,Industrial Building Construction
{8024DAED-C384-43AC-A0E7-7A0F1EC19E87},4234,Professional and Commercial Equipment and Supplies
{57D95B88-8E0D-4E20-AC60-7A1F42C43F39},711320,"Promoters of Performing Arts, Sports, and Similar"
{295C6046-CA46-4700-836B-7A58F568F044},562111,Solid Waste Collection
{88B53A5A-5378-49F7-A007-7A6CE88BD90E},1124,Sheep and Goat Farming
{054314B8-773D-4CC6-ACA0-7A9670597A12},312,Beverage and Tobacco Product Manufacturing
{F05BE2C2-FA5F-4DCD-8B8E-7AAC384EC758},62211,General Medical and Surgical Hospitals
{18C6766D-6F6C-45AC-9256-7ABC95F40D92},813,"Religious, Grantmaking, Civic, Professional, and S"
{352116E7-9F06-4FAF-A327-7ACA99C83784},448190,Other Clothing Stores
{C6CF59B1-B73B-4C60-88AA-7AD042E64E4D},7213,"Rooming and Boarding Houses, Dormitories, and Work"
{892C56F5-4CF5-484D-B856-7B0289DC0576},23711,Water and Sewer Line and Related Structures Constr
{56C63F3B-31C8-4E76-8C82-7B1238C27896},44522,Fish and Seafood Markets
{139DADAF-2280-468D-970A-7B20F08C68D2},327390,Other Concrete Product Manufacturing
{D35B1BE2-19C0-412E-AD03-7B2329448F6D},3352,Household Appliance Manufacturing
{1016624C-D0E0-4A44-BB24-7B3CCD43AD8E},512110,Motion Picture and Video Production
{17DC9F37-CABD-4CF7-9B42-7B9419EEB52A},71399,All Other Amusement and Recreation Industries
{28A00A64-9894-40D7-A36C-7B97F1D02244},3325,Hardware Manufacturing
{985284B0-BB2B-47D2-838D-7BAC3B13637C},54151,Computer Systems Design and Related Services
{EB646CDE-9217-4778-A175-7BAD2629B2C2},336612,Boat Building
{4294F1E1-0A9F-49C0-A71D-7BDCC7DA63D4},112111,Beef Cattle Ranching and Farming
{7E9CB81A-F432-4F23-8102-7C1027476FF7},325613,Surface Active Agent Manufacturing
{95276AEC-DDDB-442D-BC7C-7C16E7AD55FE},62423,Emergency and Other Relief Services
{03070391-C735-4A96-853A-7C2FFF6AB945},1119,Other Crop Farming
{8406AC6E-2C42-4107-8FF9-7C349ED5AE44},51521,Cable and Other Subscription Programming
{FD6B9939-5DA3-4389-B482-7C4F5C7A3BE4},8112,Electronic and Precision Equipment Repair and Main
{2A3ECC0F-763E-4F27-8CCD-7C8704366B6C},221210,Natural Gas Distribution
{C0586530-4283-4460-A209-7C914FA4680A},92615,"Regulation, Licensing, and Inspection of Miscellan"
{3F8030B4-4DCE-4F18-AF1C-7CCFF46B7005},326191,Plastics Plumbing Fixture Manufacturing
{64C8DE1E-DEE3-49C7-9225-7D2CF2B0DF5B},336412,Aircraft Engine and Engine Parts Manufacturing
{5E9C8000-60F0-4652-9B24-7D9AA94C9180},48821,Support Activities for Rail Transportation
{777B19CD-7CA5-4873-9A8F-7DD63A872FDF},335,"Electrical Equipment, Appliance, and Component Man"
{F713D617-5AC9-42C5-8C58-7E6E8F5CBF93},311221,Wet Corn Milling
{6D122F2F-1F46-4282-B1CA-7E82632F9263},11321,Forest Nurseries and Gathering of Forest Products
{4F00D4C5-1520-49E6-81B5-7E8B72690E04},519120,Libraries and Archives
{08FB8CF7-3A34-4BF0-A8D6-7E99B2290053},111333,Strawberry Farming
{1D64A3F6-70AF-4FE6-BF80-7EA6864B1847},424,"Merchant Wholesalers, Nondurable Goods"
{D1C8C50A-A45A-47BE-9AA0-7EBB720B8DAF},5179,Other Telecommunications
{D9E605DF-002F-4BF5-A555-7ED7ABA66F66},551111,Offices of Bank Holding Companies
{8F751447-3EB3-43F4-9CFE-7F05B34871E9},485991,Special Needs Transportation
{F9A97BFC-2634-4308-8E31-7F0C21C368EC},71395,Bowling Centers
{A96531F2-65E5-41C4-B0E8-7F0E110EFC74},561492,Court Reporting and Stenotype Services
{4EB1289F-8EB9-42CD-B7F7-7F126A095EFA},5251,Insurance and Employee Benefit Funds
{EADD7234-8C3B-42E0-9EDB-7F1910D4B866},54136,Geophysical Surveying and Mapping Services
{7064674D-E508-450E-902A-7F373D53DCD0},54169,Other Scientific and Technical Consulting Services
{D89E7D06-42CD-49BC-A727-7F4A8F714E26},3161,Leather and Hide Tanning and Finishing
{A8697320-1B7F-41A8-9328-7F508599F9D1},44-45,Retail Trade
{67CB2A01-14D1-4770-B90A-7F5848A32AA0},3331,"Agriculture, Construction, and Mining Machinery Ma"
{73D3D920-31C3-4708-ACF4-7F60F2F8D5D6},487210,"Scenic and Sightseeing Transportation, Water"
{4AA10E14-50DE-4958-951E-7F6AED21314F},31123,Breakfast Cereal Manufacturing
{17F150EB-B8A5-4903-832D-7F844F51C0EF},2379,Other Heavy and Civil Engineering Construction
{1A71B666-7E6C-4E90-BE73-7F9D4DF62D4F},713950,Bowling Centers
{47B156B0-C80A-460D-AD9D-7FA11234E6F8},624110,Child and Youth Services
{F4659B42-5E5B-4066-8977-800E49DE12C3},56299,All Other Waste Management Services
{4B6C3CDD-9D1D-4CD4-A2B7-80325517ED79},81299,All Other Personal Services
{98DBC489-B3AD-475C-9E57-80832A804C04},321114,Wood Preservation
{E5B6CB34-65DA-4F05-B84D-808798F427D2},314110,Carpet and Rug Mills
{2FD747EA-9CDF-4DA3-8FD3-80B3937AF0D0},532284,Recreational Goods Rental
{6E08406E-7156-4FF1-9102-80D969C61FE2},2211,"Electric Power Generation, Transmission and Distri"
{9C174EF9-30B9-49E2-B1E5-80E3C57E574C},92,Public Administration
{C52215D1-4C25-411E-8A29-80FD727FE84C},325130,Synthetic Dye and Pigment Manufacturing
{CEC978AF-62D1-401E-B790-811F0AAABA2F},624221,Temporary Shelters
{C8B1FFEE-F704-480A-B8E1-8136402DCC64},541930,Translation and Interpretation Services
{8637144A-AF8D-44EB-AB1E-8181C58D17FA},45221,Department Stores
{1B906BFC-AAC5-4538-B071-81CC99434D73},31182,"Cookie, Cracker, and Pasta Manufacturing"
{D0BAF19B-54E6-417C-BFFA-81CCE644327D},523930,Investment Advice
{7837AA8B-F2D6-44D7-904F-81E156984330},92314,Administration of Veterans' Affairs
{1EB381AF-BA0E-467E-A969-81EA8DE2CE33},323120,Support Activities for Printing
{099396A9-2B5E-412A-A590-82143F169676},42512,Wholesale Trade Agents and Brokers
{33BF58A6-808E-4CC6-93D3-821EE8564057},56292,Materials Recovery Facilities
{383CA3A5-2695-4AD5-85BF-8257821B0350},331523,Nonferrous Metal Die-Casting Foundries
{51192A26-4278-422E-9507-82A5A4139102},921,"Executive, Legislative, and Other General Governme"
{789E2F1A-6118-4A18-874B-82C0281BD43E},331512,Steel Investment Foundries
{F80FA21F-35DF-42DA-9D6F-82C714799F9B},812113,Nail Salons
{C01E5291-5EE0-415C-B062-82CBB385441C},446,Health and Personal Care Stores
{32EDDEC5-4E6A-4AE9-8BCB-82D218BD945B},112130,Dual-Purpose Cattle Ranching and Farming
{1D8EC053-811C-408E-88FF-82F8B59F6225},333413,Industrial and Commercial Fan and Blower and Air P
{0C1E28F0-0F99-4CD3-BBFE-83032BC9FEAA},2213,"Water, Sewage and Other Systems"
{C332D0D4-D520-4935-BE5C-83107082791B},23721,Land Subdivision
{9FE1D4C6-5257-4C0B-889B-8329E370C726},5311,Lessors of Real Estate
{B23BFE5E-834A-4373-B091-83AB524B5536},42411,Printing and Writing Paper Merchant Wholesalers
{9109207B-8314-4B1C-A55F-83BA78FDCDA3},53311,Lessors of Nonfinancial Intangible Assets (except
{8180781D-B9D4-47A0-86F8-83C1ADDF420F},23731,"Highway, Street, and Bridge Construction"
{B312DAEF-69E6-4120-BCAC-83DD603D14C1},311613,Rendering and Meat Byproduct Processing
{D191D39C-3064-445F-BE88-840010DC7CBB},111120,Oilseed (except Soybean) Farming
{C307120A-475B-4756-B69A-84211270AF63},11119,Other Grain Farming
{F03792D0-2EC6-4FB4-A569-844B1E039589},623311,Continuing Care Retirement Communities
{FECCC1E9-683C-41A0-9115-844DB9002AFD},925,"Administration of Housing Programs, Urban Planning"
{8139D102-7922-4391-B4AF-8499801D3B8B},111219,Other Vegetable (except Potato) and Melon Farming
{D236423F-6781-4D39-AE8E-84C805B32BDA},448140,Family Clothing Stores
{F2814B13-4F30-475A-8F55-84DDA321C41D},56179,Other Services to Buildings and Dwellings
{6A69C8FD-420E-4543-9684-8526278082E9},212319,Other Crushed and Broken Stone Mining and Quarryin
{8EC6059A-B84C-47AB-A1E7-85305078AF0A},112,Animal Production and Aquaculture
{12C38EBC-644A-47A5-B665-8544D8BAEA4A},71219,Nature Parks and Other Similar Institutions
{8006F3AD-6EA7-45BD-8AE3-8559700B68E0},113210,Forest Nurseries and Gathering of Forest Products
{D51D347E-1946-48BD-A1F6-856EE57D3634},311830,Tortilla Manufacturing
{CABE6FBC-4F61-4126-90ED-859FDC43241E},48819,Other Support Activities for Air Transportation
{EE8BEB39-9BD8-4F6C-8717-85C78F6A86C1},531120,Lessors of Nonresidential Buildings (except Miniwa
{CC7FB744-0D77-477A-BC30-8612DC06C547},339950,Sign Manufacturing
{ED1E9CF4-1F31-443F-9F60-86668E25FCA9},1123,Poultry and Egg Production
{F357AEA5-10E8-46FD-894A-8677A044B8F3},3254,Pharmaceutical and Medicine Manufacturing
{E9403422-C51F-468F-8CE2-867BA6BEEA05},32562,Toilet Preparation Manufacturing
{9EEC712A-3AFD-4151-823B-86821DE9ED35},515111,Radio Networks
{6318A4D2-A73E-44F6-A089-86C01C16CDDE},44613,Optical Goods Stores
{412AC919-B26D-46D1-9C79-873CDE903F07},423320,"Brick, Stone, and Related Construction Material Me"
{DDC9B627-3F24-4887-9B77-874B5F244B8D},531311,Residential Property Managers
{C3B74C50-89B0-44AA-8FB3-87A7447FFDB2},484230,"Specialized Freight (except Used Goods) Trucking,"
{568AF331-95E5-486C-8CE7-87B0A6F80296},33241,Power Boiler and Heat Exchanger Manufacturing
{C403AAB1-38DC-4DEF-AC96-87C290D4A526},56174,Carpet and Upholstery Cleaning Services
{D7BAC85F-AB43-4C54-9E29-87D83611F7AC},325220,Artificial and Synthetic Fibers and Filaments Manu
{34098C6A-D6C3-40C5-A83E-87E705E18931},112112,Cattle Feedlots
{41D698FE-FB00-4401-8552-881E4906D3B7},6222,Psychiatric and Substance Abuse Hospitals
{79EB6A9F-B28F-43EF-8D4A-8822984FD059},115111,Cotton Ginning
{74100B85-A72B-4A3C-BC9E-8883A72642E8},55,Management of Companies and Enterprises
{545DB8A4-461F-41C7-A7D1-88B56E1E6531},524114,Direct Health and Medical Insurance Carriers
{4E39EAD0-D1B2-4AD2-902F-88D2BA96211C},562998,All Other Miscellaneous Waste Management Services
{B36A93D9-BD1C-497E-8068-88FC588A4FAD},48691,Pipeline Transportation of Refined Petroleum Produ
{43A7624B-3B09-4ED2-81DD-89172EA60188},1153,Support Activities for Forestry
{55E327CC-000A-471D-86B7-895E71716CF0},3342,Communications Equipment Manufacturing
{E19AA2FF-5FBA-4C9A-9365-8978CD0310CF},42469,Other Chemical and Allied Products Merchant Wholes
{3CE0FB53-5C63-433A-AE0E-89A231BFE719},212321,Construction Sand and Gravel Mining
{F222852C-07F3-4FBC-9A2B-89B2A517B0DB},3271,Clay Product and Refractory Manufacturing
{01932E79-1426-4587-B4A9-89D728662C2A},7114,"Agents and Managers for Artists, Athletes, Enterta"
{2651E027-6656-4CE9-A8B9-8A11974E9E70},812310,Coin-Operated Laundries and Drycleaners
{3CED97A4-2055-455D-B2D6-8A5E87FED26D},448210,Shoe Stores
{0C05F2AA-C644-4683-AF92-8A700104E5AA},811430,Footwear and Leather Goods Repair
{593E982B-6649-444A-9676-8A7A2323BD39},33261,Spring and Wire Product Manufacturing
{E3C5DF0F-7D89-4932-8FA7-8AAF596E4BDA},337127,Institutional Furniture Manufacturing
{AE6578C8-EA7E-43A0-AD76-8B1A1E2E296E},31141,Frozen Food Manufacturing
{671C443D-50D1-43AC-8011-8B1DAC074DAC},212291,Uranium-Radium-Vanadium Ore Mining
{7C57F358-A37F-4025-A660-8B289751841E},541340,Drafting Services
{952BF3A7-FC9C-4ADE-A332-8B2B99D4686F},453110,Florists
{4DA811F3-F1BE-4D49-8AB4-8B559A039F33},314910,Textile Bag and Canvas Mills
{A0E33ACC-CC07-454F-BD4B-8B6EB36C930B},326212,Tire Retreading
{14AF6467-BDFC-46F0-968E-8BCFFACD7836},335929,Other Communication and Energy Wire Manufacturing
{A23B1B3D-604A-41EB-AA25-8BD13DD66EE9},3252,"Resin, Synthetic Rubber, and Artificial and Synthe"
{A0C0FB5F-3F41-4761-B220-8BDC3B562BCA},445292,Confectionery and Nut Stores
{AA037AD8-6099-4D0B-BFD6-8C17969E6572},332913,Plumbing Fixture Fitting and Trim Manufacturing
{7C3FE728-6A50-493E-8CB2-8C2194F41A80},511191,Greeting Card Publishers
{B3277C39-5A35-4B1B-B003-8C2518C111D9},31122,Starch and Vegetable Fats and Oils Manufacturing
{B9F32E98-D6A3-4730-A04B-8C48125315ED},52393,Investment Advice
{3A376514-D192-4BD4-B332-8CCAEECAC9D7},44531,"Beer, Wine, and Liquor Stores"
{ADCD822C-1EFA-4085-BF69-8CD77B3424ED},23835,Finish Carpentry Contractors
{36924C34-CC94-4219-9A83-8CF06B4305DC},54119,Other Legal Services
{6DA6425C-AA2B-4492-9672-8D8F9924077B},5312,Offices of Real Estate Agents and Brokers
{A70EDF0F-9B3B-4491-AA7A-8D957421340E},238390,Other Building Finishing Contractors
{B2208F5C-4E65-45A4-83F4-8DF690B3B10C},314120,Curtain and Linen Mills
{7DC843E5-5C60-4610-95E6-8E03D9221736},53242,Office Machinery and Equipment Rental and Leasing
{4BD2C9A0-D53E-493F-A785-8E0F9CA6397A},3323,Architectural and Structural Metals Manufacturing
{72C4DAAA-F8D6-439B-84F1-8E75E61F8F11},51213,Motion Picture and Video Exhibition
{C0FB2121-127D-4D6D-BB16-8E7B514BB00B},316,Leather and Allied Product Manufacturing
{17EE73D9-D33C-4EA4-972F-8E87DE88EAA0},335911,Storage Battery Manufacturing
{02492236-5DDC-4620-943A-8E8B67312A98},3212,"Veneer, Plywood, and Engineered Wood Product Manuf"
{7FEAB3AB-B1D4-47D1-B236-8EA11D1306D1},327211,Flat Glass Manufacturing
{1C8DC7D9-0A56-46B5-B6BB-8EB67A612B6B},6114,Business Schools and Computer and Management Train
{99CCF0FB-384C-4701-83F8-8EB8030D3C3F},54133,Engineering Services
{429180E0-3811-48D7-B81C-8ED5F958AAAE},624210,Community Food Services
{48AFEB1C-48D8-4163-B7C5-8F0A78E119E9},562910,Remediation Services
{9176F408-C06E-4A08-8E6B-8F9F76C481A4},622,Hospitals
{FC17D8F3-1FD9-419C-A64E-8FACED159DC9},11142,Nursery and Floriculture Production
{6CDB1E1C-7762-426C-9DBE-8FB6178E74D2},31211,Soft Drink and Ice Manufacturing
{F1B8D73D-0F51-462A-83F2-8FEC55F3AFAA},486210,Pipeline Transportation of Natural Gas
{6D61AD55-4A34-4032-A479-8FEC79068E76},92412,Administration of Conservation Programs
{F4394CC9-1455-43A1-B3E1-8FED7F9D40C4},33324,Industrial Machinery Manufacturing
{25EBCFB5-FEB3-4937-A92F-8FEDBCAF71DB},722511,Full-Service Restaurants
{9160F058-04CB-4A59-BF50-8FF59199EC4A},488190,Other Support Activities for Air Transportation
{FABCBA21-5A11-4DA5-8EA3-8FF75655E1E7},212299,All Other Metal Ore Mining
{AED107C4-9D44-4D57-B95D-8FFF11C0FDCE},624410,Child Day Care Services
{5FAD677B-162A-40C4-9241-901AB77FDDE6},31214,Distilleries
{E30BEE84-1633-4031-A234-9022FE84D915},311511,Fluid Milk Manufacturing
{D01ED8F2-4966-4DCF-8565-904412717BAB},325611,Soap and Other Detergent Manufacturing
{C00E83EE-167E-48F2-8D2D-904C14DCB04C},335121,Residential Electric Lighting Fixture Manufacturin
{59360CD7-E9B0-46F0-92D4-905F79F5C419},32419,Other Petroleum and Coal Products Manufacturing
